id,label
10240,5
10241,4
10242,1
10243,9
10244,3
10245,1
10246,0
10247,5
10248,9
10249,9
10250,3
10251,0
10252,3
10253,0
10254,2
10255,3
10256,9
10257,5
10258,6
10259,5
10260,1
10261,0
10262,9
10263,3
10264,4
10265,0
10266,0
10267,4
10268,2
10269,1
10270,3
10271,2
10272,4
10273,2
10274,3
10275,2
10276,5
10277,5
10278,5
10279,5
10280,8
10281,0
10282,3
10283,1
10284,9
10285,5
10286,3
10287,6
10288,1
10289,8
10290,8
10291,4
10292,5
10293,7
10294,2
10295,2
10296,0
10297,5
10298,8
10299,7
10300,1
10301,5
10302,2
10303,9
10304,2
10305,2
10306,3
10307,9
10308,7
10309,1
10310,5
10311,4
10312,1
10313,8
10314,0
10315,9
10316,5
10317,8
10318,7
10319,9
10320,5
10321,5
10322,4
10323,8
10324,5
10325,8
10326,9
10327,7
10328,0
10329,3
10330,4
10331,2
10332,6
10333,9
10334,7
10335,8
10336,5
10337,8
10338,8
10339,0
10340,3
10341,4
10342,5
10343,8
10344,0
10345,1
10346,3
10347,6
10348,3
10349,8
10350,5
10351,2
10352,5
10353,3
10354,2
10355,2
10356,6
10357,9
10358,8
10359,1
10360,0
10361,3
10362,3
10363,7
10364,1
10365,0
10366,0
10367,1
10368,0
10369,6
10370,0
10371,1
10372,5
10373,5
10374,8
10375,6
10376,7
10377,5
10378,2
10379,5
10380,4
10381,3
10382,5
10383,6
10384,8
10385,8
10386,4
10387,8
10388,9
10389,4
10390,5
10391,6
10392,0
10393,8
10394,5
10395,8
10396,5
10397,4
10398,0
10399,5
10400,6
10401,0
10402,6
10403,4
10404,9
10405,1
10406,8
10407,0
10408,8
10409,0
10410,0
10411,1
10412,7
10413,8
10414,0
10415,8
10416,4
10417,9
10418,7
10419,0
10420,5
10421,5
10422,5
10423,4
10424,5
10425,3
10426,3
10427,0
10428,0
10429,5
10430,1
10431,3
10432,6
10433,9
10434,9
10435,3
10436,1
10437,6
10438,8
10439,1
10440,1
10441,2
10442,0
10443,8
10444,8
10445,1
10446,3
10447,6
10448,8
10449,5
10450,0
10451,3
10452,7
10453,8
10454,1
10455,1
10456,4
10457,8
10458,4
10459,2
10460,5
10461,9
10462,1
10463,5
10464,9
10465,6
10466,0
10467,7
10468,7
10469,6
10470,6
10471,6
10472,8
10473,1
10474,9
10475,0
10476,5
10477,7
10478,0
10479,4
10480,4
10481,9
10482,9
10483,3
10484,3
10485,4
10486,5
10487,0
10488,3
10489,0
10490,1
10491,0
10492,4
10493,2
10494,3
10495,2
10496,4
10497,1
10498,2
10499,7
10500,4
10501,6
10502,3
10503,6
10504,1
10505,7
10506,1
10507,1
10508,9
10509,9
10510,3
10511,0
10512,7
10513,7
10514,8
10515,9
10516,0
10517,7
10518,3
10519,2
10520,1
10521,0
10522,6
10523,2
10524,5
10525,4
10526,7
10527,1
10528,1
10529,6
10530,6
10531,5
10532,2
10533,8
10534,8
10535,2
10536,0
10537,5
10538,1
10539,5
10540,6
10541,3
10542,4
10543,3
10544,1
10545,4
10546,8
10547,3
10548,6
10549,5
10550,1
10551,5
10552,3
10553,3
10554,4
10555,3
10556,9
10557,0
10558,3
10559,4
10560,3
10561,2
10562,0
10563,7
10564,5
10565,5
10566,3
10567,3
10568,0
10569,5
10570,8
10571,2
10572,9
10573,3
10574,8
10575,3
10576,0
10577,2
10578,4
10579,5
10580,1
10581,5
10582,3
10583,2
10584,5
10585,5
10586,8
10587,4
10588,4
10589,3
10590,1
10591,7
10592,7
10593,3
10594,4
10595,2
10596,0
10597,3
10598,4
10599,2
10600,3
10601,7
10602,5
10603,4
10604,8
10605,3
10606,0
10607,1
10608,5
10609,3
10610,7
10611,2
10612,8
10613,4
10614,1
10615,5
10616,7
10617,7
10618,1
10619,7
10620,1
10621,2
10622,6
10623,9
10624,6
10625,5
10626,6
10627,5
10628,9
10629,2
10630,8
10631,1
10632,2
10633,4
10634,1
10635,4
10636,0
10637,0
10638,2
10639,0
10640,9
10641,1
10642,1
10643,0
10644,4
10645,6
10646,0
10647,5
10648,3
10649,9
10650,6
10651,4
10652,0
10653,3
10654,5
10655,0
10656,3
10657,1
10658,9
10659,5
10660,4
10661,5
10662,6
10663,2
10664,3
10665,6
10666,3
10667,5
10668,1
10669,9
10670,8
10671,6
10672,3
10673,2
10674,2
10675,1
10676,8
10677,4
10678,1
10679,0
10680,8
10681,0
10682,0
10683,1
10684,2
10685,2
10686,3
10687,9
10688,0
10689,5
10690,8
10691,5
10692,4
10693,8
10694,0
10695,5
10696,3
10697,2
10698,2
10699,3
10700,0
10701,2
10702,1
10703,7
10704,3
10705,0
10706,0
10707,4
10708,5
10709,0
10710,6
10711,7
10712,4
10713,6
10714,4
10715,1
10716,1
10717,5
10718,1
10719,3
10720,7
10721,3
10722,0
10723,4
10724,3
10725,0
10726,1
10727,6
10728,3
10729,2
10730,9
10731,6
10732,1
10733,1
10734,4
10735,1
10736,9
10737,5
10738,5
10739,6
10740,0
10741,6
10742,8
10743,3
10744,2
10745,5
10746,6
10747,8
10748,1
10749,0
10750,2
10751,9
10752,1
10753,1
10754,2
10755,8
10756,5
10757,0
10758,0
10759,3
10760,1
10761,9
10762,8
10763,5
10764,8
10765,3
10766,3
10767,4
10768,3
10769,3
10770,7
10771,9
10772,3
10773,1
10774,3
10775,3
10776,7
10777,9
10778,5
10779,6
10780,4
10781,4
10782,5
10783,7
10784,0
10785,6
10786,1
10787,3
10788,8
10789,6
10790,5
10791,2
10792,5
10793,1
10794,3
10795,9
10796,1
10797,1
10798,7
10799,1
10800,3
10801,5
10802,6
10803,2
10804,5
10805,6
10806,3
10807,1
10808,5
10809,0
10810,9
10811,4
10812,4
10813,6
10814,8
10815,1
10816,4
10817,9
10818,1
10819,6
10820,9
10821,7
10822,2
10823,6
10824,2
10825,9
10826,9
10827,3
10828,2
10829,9
10830,5
10831,5
10832,6
10833,9
10834,1
10835,7
10836,1
10837,3
10838,3
10839,3
10840,3
10841,9
10842,8
10843,5
10844,5
10845,3
10846,8
10847,5
10848,3
10849,0
10850,3
10851,4
10852,1
10853,4
10854,0
10855,1
10856,5
10857,9
10858,3
10859,5
10860,2
10861,4
10862,5
10863,6
10864,5
10865,4
10866,6
10867,2
10868,8
10869,0
10870,4
10871,0
10872,2
10873,0
10874,6
10875,0
10876,6
10877,5
10878,9
10879,2
10880,5
10881,0
10882,7
10883,9
10884,4
10885,3
10886,1
10887,4
10888,2
10889,1
10890,8
10891,1
10892,0
10893,2
10894,1
10895,5
10896,2
10897,6
10898,0
10899,0
10900,4
10901,7
10902,7
10903,3
10904,4
10905,1
10906,9
10907,2
10908,9
10909,9
10910,5
10911,7
10912,4
10913,8
10914,0
10915,8
10916,1
10917,1
10918,3
10919,0
10920,5
10921,9
10922,0
10923,5
10924,4
10925,7
10926,1
10927,2
10928,0
10929,3
10930,2
10931,6
10932,3
10933,0
10934,2
10935,2
10936,4
10937,7
10938,6
10939,8
10940,1
10941,0
10942,0
10943,3
10944,5
10945,7
10946,0
10947,4
10948,5
10949,4
10950,0
10951,5
10952,2
10953,7
10954,6
10955,5
10956,3
10957,8
10958,8
10959,0
10960,0
10961,2
10962,6
10963,2
10964,2
10965,3
10966,2
10967,6
10968,0
10969,5
10970,9
10971,9
10972,8
10973,1
10974,6
10975,4
10976,0
10977,2
10978,1
10979,5
10980,8
10981,6
10982,1
10983,1
10984,3
10985,3
10986,5
10987,7
10988,1
10989,5
10990,3
10991,2
10992,9
10993,9
10994,1
10995,4
10996,7
10997,0
10998,6
10999,9
11000,7
11001,0
11002,5
11003,1
11004,6
11005,0
11006,6
11007,0
11008,3
11009,2
11010,5
11011,9
11012,2
11013,1
11014,4
11015,7
11016,0
11017,1
11018,3
11019,9
11020,4
11021,2
11022,1
11023,8
11024,5
11025,2
11026,5
11027,2
11028,6
11029,5
11030,4
11031,6
11032,8
11033,3
11034,3
11035,2
11036,3
11037,3
11038,8
11039,1
11040,5
11041,0
11042,6
11043,0
11044,0
11045,5
11046,1
11047,9
11048,0
11049,5
11050,0
11051,6
11052,7
11053,1
11054,5
11055,6
11056,4
11057,9
11058,9
11059,2
11060,2
11061,6
11062,8
11063,4
11064,2
11065,2
11066,9
11067,4
11068,1
11069,5
11070,4
11071,0
11072,2
11073,1
11074,5
11075,0
11076,3
11077,1
11078,6
11079,1
11080,1
11081,5
11082,4
11083,2
11084,9
11085,6
11086,1
11087,9
11088,1
11089,8
11090,5
11091,0
11092,3
11093,5
11094,3
11095,3
11096,7
11097,7
11098,5
11099,6
11100,2
11101,4
11102,5
11103,2
11104,6
11105,6
11106,5
11107,5
11108,3
11109,1
11110,5
11111,3
11112,7
11113,2
11114,5
11115,0
11116,6
11117,6
11118,7
11119,3
11120,6
11121,2
11122,4
11123,1
11124,5
11125,4
11126,0
11127,3
11128,9
11129,0
11130,0
11131,2
11132,8
11133,1
11134,8
11135,3
11136,4
11137,2
11138,8
11139,4
11140,5
11141,1
11142,5
11143,1
11144,1
11145,9
11146,9
11147,0
11148,4
11149,7
11150,6
11151,0
11152,3
11153,9
11154,0
11155,4
11156,1
11157,3
11158,4
11159,1
11160,3
11161,9
11162,0
11163,9
11164,6
11165,5
11166,7
11167,2
11168,8
11169,9
11170,9
11171,3
11172,8
11173,3
11174,1
11175,1
11176,9
11177,5
11178,9
11179,1
11180,8
11181,1
11182,5
11183,8
11184,9
11185,1
11186,6
11187,9
11188,9
11189,7
11190,9
11191,2
11192,8
11193,1
11194,3
11195,6
11196,5
11197,7
11198,5
11199,5
11200,9
11201,0
11202,9
11203,9
11204,7
11205,0
11206,6
11207,8
11208,3
11209,9
11210,9
11211,2
11212,9
11213,5
11214,2
11215,0
11216,7
11217,2
11218,6
11219,7
11220,4
11221,9
11222,1
11223,0
11224,0
11225,3
11226,7
11227,1
11228,8
11229,0
11230,7
11231,9
11232,6
11233,9
11234,5
11235,4
11236,3
11237,4
11238,1
11239,4
11240,6
11241,1
11242,5
11243,0
11244,9
11245,7
11246,9
11247,9
11248,6
11249,8
11250,8
11251,0
11252,0
11253,1
11254,6
11255,2
11256,8
11257,5
11258,0
11259,9
11260,4
11261,9
11262,9
11263,4
11264,3
11265,0
11266,6
11267,1
11268,3
11269,1
11270,4
11271,5
11272,5
11273,8
11274,0
11275,0
11276,6
11277,2
11278,2
11279,4
11280,6
11281,8
11282,9
11283,2
11284,7
11285,3
11286,1
11287,1
11288,8
11289,5
11290,0
11291,1
11292,1
11293,1
11294,2
11295,7
11296,8
11297,9
11298,9
11299,1
11300,0
11301,7
11302,0
11303,0
11304,4
11305,4
11306,6
11307,3
11308,0
11309,0
11310,2
11311,0
11312,1
11313,2
11314,6
11315,0
11316,8
11317,8
11318,1
11319,7
11320,2
11321,0
11322,8
11323,3
11324,3
11325,1
11326,3
11327,5
11328,1
11329,2
11330,3
11331,5
11332,0
11333,2
11334,6
11335,0
11336,1
11337,5
11338,5
11339,2
11340,2
11341,6
11342,1
11343,8
11344,3
11345,5
11346,3
11347,7
11348,4
11349,2
11350,7
11351,7
11352,7
11353,6
11354,1
11355,2
11356,8
11357,3
11358,9
11359,0
11360,5
11361,8
11362,4
11363,0
11364,5
11365,6
11366,0
11367,5
11368,8
11369,2
11370,4
11371,1
11372,1
11373,9
11374,1
11375,1
11376,1
11377,6
11378,0
11379,4
11380,1
11381,5
11382,8
11383,2
11384,3
11385,2
11386,9
11387,4
11388,6
11389,7
11390,2
11391,6
11392,8
11393,2
11394,2
11395,6
11396,1
11397,6
11398,5
11399,1
11400,9
11401,3
11402,4
11403,6
11404,0
11405,0
11406,8
11407,3
11408,5
11409,5
11410,3
11411,4
11412,6
11413,3
11414,1
11415,0
11416,3
11417,7
11418,3
11419,3
11420,5
11421,4
11422,5
11423,4
11424,0
11425,1
11426,4
11427,7
11428,4
11429,0
11430,0
11431,2
11432,3
11433,1
11434,5
11435,5
11436,8
11437,5
11438,1
11439,3
11440,2
11441,6
11442,5
11443,9
11444,0
11445,0
11446,4
11447,4
11448,3
11449,1
11450,9
11451,6
11452,9
11453,3
11454,7
11455,6
11456,4
11457,3
11458,1
11459,6
11460,7
11461,7
11462,2
11463,0
11464,4
11465,2
11466,2
11467,6
11468,8
11469,3
11470,3
11471,5
11472,5
11473,1
11474,8
11475,8
11476,1
11477,2
11478,0
11479,1
11480,3
11481,6
11482,8
11483,0
11484,3
11485,3
11486,5
11487,5
11488,0
11489,2
11490,1
11491,4
11492,4
11493,6
11494,0
11495,5
11496,8
11497,4
11498,3
11499,2
11500,9
11501,2
11502,9
11503,5
11504,4
11505,1
11506,3
11507,9
11508,1
11509,2
11510,9
11511,1
11512,1
11513,0
11514,9
11515,5
11516,5
11517,2
11518,7
11519,3
11520,5
11521,0
11522,9
11523,1
11524,4
11525,6
11526,2
11527,7
11528,2
11529,2
11530,1
11531,6
11532,6
11533,1
11534,3
11535,0
11536,0
11537,8
11538,3
11539,2
11540,8
11541,9
11542,5
11543,2
11544,1
11545,0
11546,5
11547,0
11548,1
11549,6
11550,3
11551,8
11552,8
11553,1
11554,8
11555,3
11556,9
11557,0
11558,8
11559,1
11560,8
11561,9
11562,4
11563,5
11564,8
11565,6
11566,5
11567,8
11568,5
11569,9
11570,0
11571,6
11572,6
11573,8
11574,4
11575,3
11576,1
11577,3
11578,2
11579,7
11580,1
11581,5
11582,2
11583,7
11584,0
11585,2
11586,0
11587,7
11588,9
11589,5
11590,9
11591,5
11592,5
11593,6
11594,6
11595,5
11596,0
11597,2
11598,0
11599,6
11600,5
11601,2
11602,3
11603,1
11604,2
11605,2
11606,3
11607,9
11608,9
11609,8
11610,0
11611,3
11612,7
11613,5
11614,9
11615,2
11616,9
11617,5
11618,5
11619,1
11620,2
11621,8
11622,0
11623,7
11624,0
11625,0
11626,5
11627,1
11628,6
11629,8
11630,6
11631,4
11632,3
11633,3
11634,2
11635,1
11636,6
11637,9
11638,4
11639,3
11640,3
11641,0
11642,0
11643,7
11644,5
11645,9
11646,6
11647,4
11648,6
11649,7
11650,6
11651,2
11652,0
11653,1
11654,3
11655,8
11656,6
11657,5
11658,7
11659,0
11660,3
11661,0
11662,1
11663,5
11664,8
11665,1
11666,5
11667,9
11668,4
11669,9
11670,0
11671,8
11672,8
11673,8
11674,7
11675,5
11676,4
11677,8
11678,1
11679,5
11680,1
11681,0
11682,1
11683,4
11684,8
11685,9
11686,0
11687,7
11688,6
11689,2
11690,9
11691,2
11692,3
11693,4
11694,8
11695,6
11696,2
11697,3
11698,9
11699,7
11700,9
11701,0
11702,9
11703,8
11704,2
11705,8
11706,4
11707,9
11708,6
11709,8
11710,5
11711,9
11712,3
11713,0
11714,3
11715,5
11716,2
11717,3
11718,7
11719,1
11720,3
11721,6
11722,5
11723,9
11724,2
11725,1
11726,5
11727,5
11728,1
11729,0
11730,3
11731,0
11732,5
11733,1
11734,4
11735,6
11736,5
11737,9
11738,5
11739,6
11740,3
11741,0
11742,8
11743,5
11744,0
11745,5
11746,5
11747,3
11748,5
11749,7
11750,6
11751,3
11752,9
11753,8
11754,8
11755,7
11756,8
11757,0
11758,5
11759,0
11760,5
11761,6
11762,8
11763,9
11764,5
11765,0
11766,5
11767,0
11768,4
11769,2
11770,3
11771,8
11772,3
11773,6
11774,5
11775,2
11776,3
11777,6
11778,3
11779,1
11780,7
11781,3
11782,5
11783,8
11784,4
11785,3
11786,0
11787,2
11788,0
11789,7
11790,8
11791,5
11792,6
11793,5
11794,6
11795,2
11796,1
11797,3
11798,6
11799,9
11800,1
11801,4
11802,0
11803,3
11804,9
11805,6
11806,0
11807,5
11808,6
11809,8
11810,3
11811,9
11812,3
11813,9
11814,6
11815,1
11816,1
11817,5
11818,9
11819,0
11820,3
11821,1
11822,8
11823,3
11824,7
11825,3
11826,9
11827,7
11828,5
11829,1
11830,1
11831,6
11832,6
11833,3
11834,9
11835,7
11836,2
11837,7
11838,4
11839,0
11840,3
11841,9
11842,1
11843,5
11844,0
11845,5
11846,8
11847,6
11848,0
11849,0
11850,1
11851,3
11852,7
11853,2
11854,4
11855,6
11856,2
11857,2
11858,2
11859,4
11860,1
11861,0
11862,1
11863,2
11864,9
11865,4
11866,3
11867,9
11868,5
11869,7
11870,1
11871,9
11872,2
11873,5
11874,7
11875,7
11876,4
11877,1
11878,9
11879,2
11880,0
11881,4
11882,5
11883,7
11884,6
11885,0
11886,3
11887,2
11888,3
11889,9
11890,0
11891,8
11892,5
11893,2
11894,7
11895,5
11896,1
11897,4
11898,8
11899,5
11900,0
11901,7
11902,7
11903,2
11904,7
11905,1
11906,5
11907,6
11908,6
11909,2
11910,4
11911,5
11912,1
11913,0
11914,1
11915,3
11916,2
11917,1
11918,5
11919,1
11920,7
11921,0
11922,4
11923,1
11924,3
11925,8
11926,2
11927,9
11928,1
11929,0
11930,6
11931,6
11932,1
11933,5
11934,1
11935,9
11936,3
11937,4
11938,9
11939,2
11940,6
11941,5
11942,1
11943,5
11944,6
11945,8
11946,3
11947,8
11948,1
11949,8
11950,1
11951,3
11952,9
11953,1
11954,5
11955,2
11956,2
11957,9
11958,7
11959,4
11960,0
11961,7
11962,2
11963,7
11964,0
11965,9
11966,3
11967,1
11968,5
11969,9
11970,9
11971,3
11972,6
11973,6
11974,3
11975,6
11976,3
11977,5
11978,8
11979,1
11980,5
11981,5
11982,4
11983,3
11984,8
11985,5
11986,8
11987,2
11988,9
11989,2
11990,3
11991,1
11992,9
11993,0
11994,9
11995,9
11996,3
11997,6
11998,0
11999,0
12000,2
12001,6
12002,9
12003,5
12004,2
12005,7
12006,8
12007,3
12008,5
12009,7
12010,4
12011,8
12012,8
12013,4
12014,5
12015,0
12016,8
12017,1
12018,5
12019,7
12020,4
12021,8
12022,4
12023,7
12024,1
12025,6
12026,3
12027,4
12028,5
12029,0
12030,6
12031,8
12032,9
12033,8
12034,5
12035,1
12036,4
12037,1
12038,5
12039,1
12040,5
12041,4
12042,1
12043,6
12044,6
12045,7
12046,0
12047,4
12048,4
12049,1
12050,4
12051,5
12052,3
12053,5
12054,8
12055,5
12056,7
12057,6
12058,0
12059,5
12060,9
12061,5
12062,8
12063,0
12064,0
12065,6
12066,0
12067,7
12068,5
12069,2
12070,3
12071,1
12072,5
12073,4
12074,1
12075,1
12076,2
12077,1
12078,4
12079,7
12080,0
12081,9
12082,6
12083,0
12084,3
12085,7
12086,4
12087,3
12088,8
12089,9
12090,7
12091,5
12092,6
12093,3
12094,0
12095,8
12096,4
12097,3
12098,2
12099,8
12100,3
12101,9
12102,7
12103,9
12104,4
12105,2
12106,0
12107,8
12108,0
12109,4
12110,2
12111,9
12112,1
12113,6
12114,2
12115,0
12116,6
12117,9
12118,6
12119,0
12120,0
12121,5
12122,6
12123,3
12124,6
12125,3
12126,0
12127,5
12128,5
12129,0
12130,1
12131,4
12132,5
12133,8
12134,9
12135,9
12136,6
12137,2
12138,3
12139,5
12140,9
12141,4
12142,9
12143,5
12144,4
12145,3
12146,8
12147,4
12148,5
12149,5
12150,5
12151,3
12152,8
12153,6
12154,8
12155,6
12156,1
12157,6
12158,2
12159,1
12160,4
12161,3
12162,6
12163,5
12164,6
12165,0
12166,3
12167,6
12168,1
12169,9
12170,1
12171,5
12172,1
12173,0
12174,8
12175,3
12176,7
12177,8
12178,5
12179,1
12180,8
12181,3
12182,3
12183,7
12184,9
12185,5
12186,9
12187,0
12188,3
12189,2
12190,5
12191,1
12192,1
12193,3
12194,1
12195,8
12196,6
12197,9
12198,2
12199,5
12200,3
12201,6
12202,5
12203,6
12204,0
12205,4
12206,8
12207,3
12208,2
12209,4
12210,5
12211,9
12212,6
12213,4
12214,9
12215,5
12216,5
12217,9
12218,4
12219,1
12220,9
12221,4
12222,0
12223,2
12224,8
12225,5
12226,3
12227,4
12228,9
12229,8
12230,5
12231,5
12232,5
12233,8
12234,5
12235,3
12236,7
12237,7
12238,8
12239,5
12240,5
12241,9
12242,3
12243,9
12244,4
12245,7
12246,2
12247,5
12248,3
12249,0
12250,7
12251,4
12252,1
12253,5
12254,0
12255,0
12256,4
12257,0
12258,4
12259,2
12260,0
12261,0
12262,4
12263,7
12264,0
12265,1
12266,9
12267,0
12268,5
12269,1
12270,8
12271,1
12272,9
12273,6
12274,0
12275,6
12276,7
12277,8
12278,9
12279,9
12280,1
12281,4
12282,0
12283,1
12284,4
12285,3
12286,3
12287,0
12288,4
12289,8
12290,3
12291,8
12292,7
12293,1
12294,4
12295,8
12296,1
12297,2
12298,5
12299,5
12300,4
12301,1
12302,0
12303,1
12304,5
12305,0
12306,0
12307,9
12308,7
12309,4
12310,2
12311,4
12312,6
12313,3
12314,7
12315,7
12316,0
12317,1
12318,4
12319,4
12320,9
12321,9
12322,5
12323,5
12324,7
12325,9
12326,1
12327,8
12328,7
12329,1
12330,9
12331,4
12332,5
12333,8
12334,7
12335,9
12336,2
12337,5
12338,9
12339,4
12340,0
12341,3
12342,9
12343,3
12344,0
12345,9
12346,8
12347,5
12348,7
12349,3
12350,7
12351,3
12352,9
12353,8
12354,6
12355,8
12356,3
12357,1
12358,4
12359,8
12360,3
12361,3
12362,5
12363,4
12364,6
12365,3
12366,1
12367,8
12368,3
12369,6
12370,1
12371,2
12372,7
12373,8
12374,0
12375,5
12376,4
12377,4
12378,6
12379,2
12380,6
12381,9
12382,3
12383,8
12384,7
12385,9
12386,0
12387,8
12388,9
12389,3
12390,8
12391,8
12392,0
12393,4
12394,3
12395,0
12396,0
12397,0
12398,9
12399,5
12400,1
12401,3
12402,1
12403,0
12404,7
12405,2
12406,2
12407,3
12408,5
12409,4
12410,5
12411,9
12412,1
12413,6
12414,4
12415,4
12416,8
12417,4
12418,3
12419,9
12420,3
12421,5
12422,1
12423,5
12424,7
12425,0
12426,0
12427,5
12428,1
12429,1
12430,3
12431,5
12432,0
12433,8
12434,7
12435,0
12436,3
12437,3
12438,3
12439,7
12440,1
12441,9
12442,5
12443,2
12444,5
12445,1
12446,6
12447,6
12448,6
12449,0
12450,8
12451,1
12452,6
12453,2
12454,1
12455,6
12456,4
12457,3
12458,8
12459,4
12460,6
12461,0
12462,4
12463,7
12464,8
12465,6
12466,7
12467,6
12468,7
12469,5
12470,7
12471,8
12472,3
12473,1
12474,7
12475,1
12476,6
12477,9
12478,2
12479,5
12480,7
12481,6
12482,4
12483,3
12484,5
12485,3
12486,1
12487,8
12488,2
12489,2
12490,0
12491,6
12492,9
12493,2
12494,8
12495,4
12496,5
12497,7
12498,9
12499,3
12500,5
12501,3
12502,6
12503,4
12504,7
12505,8
12506,5
12507,2
12508,2
12509,9
12510,5
12511,6
12512,6
12513,6
12514,6
12515,0
12516,4
12517,0
12518,2
12519,0
12520,1
12521,1
12522,6
12523,1
12524,7
12525,0
12526,4
12527,9
12528,2
12529,4
12530,6
12531,1
12532,1
12533,0
12534,2
12535,5
12536,4
12537,6
12538,5
12539,0
12540,6
12541,2
12542,5
12543,9
12544,8
12545,7
12546,3
12547,9
12548,5
12549,6
12550,0
12551,2
12552,1
12553,5
12554,0
12555,4
12556,4
12557,3
12558,2
12559,1
12560,3
12561,4
12562,4
12563,5
12564,4
12565,0
12566,4
12567,5
12568,5
12569,8
12570,3
12571,9
12572,6
12573,3
12574,2
12575,5
12576,6
12577,9
12578,2
12579,6
12580,1
12581,7
12582,4
12583,3
12584,8
12585,0
12586,7
12587,6
12588,4
12589,1
12590,4
12591,1
12592,5
12593,8
12594,9
12595,2
12596,4
12597,4
12598,5
12599,7
12600,9
12601,5
12602,9
12603,5
12604,6
12605,9
12606,9
12607,5
12608,6
12609,1
12610,4
12611,2
12612,5
12613,2
12614,3
12615,0
12616,7
12617,3
12618,9
12619,4
12620,7
12621,0
12622,6
12623,0
12624,3
12625,2
12626,5
12627,7
12628,8
12629,6
12630,3
12631,3
12632,4
12633,1
12634,6
12635,5
12636,9
12637,3
12638,7
12639,3
12640,6
12641,0
12642,8
12643,3
12644,0
12645,2
12646,1
12647,6
12648,0
12649,3
12650,6
12651,2
12652,3
12653,5
12654,6
12655,5
12656,0
12657,1
12658,5
12659,2
12660,3
12661,8
12662,0
12663,8
12664,6
12665,9
12666,3
12667,8
12668,5
12669,5
12670,3
12671,0
12672,9
12673,5
12674,0
12675,1
12676,0
12677,7
12678,7
12679,2
12680,2
12681,1
12682,1
12683,2
12684,2
12685,0
12686,8
12687,5
12688,7
12689,8
12690,2
12691,8
12692,3
12693,3
12694,0
12695,5
12696,0
12697,6
12698,1
12699,4
12700,6
12701,8
12702,2
12703,8
12704,8
12705,7
12706,5
12707,3
12708,4
12709,5
12710,6
12711,1
12712,7
12713,2
12714,4
12715,6
12716,8
12717,3
12718,5
12719,2
12720,7
12721,2
12722,2
12723,0
12724,0
12725,1
12726,6
12727,6
12728,9
12729,2
12730,5
12731,5
12732,0
12733,4
12734,2
12735,2
12736,6
12737,8
12738,4
12739,1
12740,0
12741,1
12742,5
12743,2
12744,1
12745,0
12746,5
12747,1
12748,7
12749,0
12750,3
12751,3
12752,5
12753,8
12754,0
12755,7
12756,5
12757,3
12758,6
12759,4
12760,6
12761,9
12762,9
12763,5
12764,4
12765,8
12766,9
12767,1
12768,8
12769,5
12770,4
12771,5
12772,9
12773,2
12774,5
12775,8
12776,1
12777,1
12778,9
12779,5
12780,2
12781,3
12782,1
12783,0
12784,7
12785,9
12786,0
12787,6
12788,0
12789,3
12790,4
12791,8
12792,4
12793,1
12794,5
12795,6
12796,0
12797,0
12798,9
12799,1
12800,1
12801,3
12802,1
12803,7
12804,2
12805,3
12806,2
12807,4
12808,6
12809,3
12810,3
12811,5
12812,8
12813,5
12814,3
12815,9
12816,9
12817,3
12818,4
12819,9
12820,8
12821,6
12822,7
12823,9
12824,3
12825,9
12826,4
12827,4
12828,0
12829,3
12830,6
12831,2
12832,3
12833,5
12834,9
12835,9
12836,1
12837,2
12838,6
12839,3
12840,8
12841,2
12842,1
12843,0
12844,9
12845,5
12846,1
12847,5
12848,1
12849,7
12850,0
12851,3
12852,0
12853,3
12854,6
12855,0
12856,5
12857,4
12858,6
12859,6
12860,5
12861,3
12862,0
12863,0
12864,4
12865,9
12866,7
12867,7
12868,6
12869,3
12870,1
12871,4
12872,8
12873,1
12874,2
12875,9
12876,6
12877,1
12878,1
12879,4
12880,6
12881,5
12882,5
12883,5
12884,8
12885,6
12886,0
12887,1
12888,4
12889,5
12890,8
12891,0
12892,9
12893,3
12894,7
12895,6
12896,2
12897,5
12898,5
12899,4
12900,4
12901,3
12902,1
12903,8
12904,3
12905,9
12906,0
12907,6
12908,2
12909,4
12910,3
12911,0
12912,1
12913,1
12914,0
12915,8
12916,6
12917,4
12918,6
12919,1
12920,1
12921,8
12922,1
12923,4
12924,8
12925,1
12926,2
12927,3
12928,5
12929,2
12930,3
12931,3
12932,2
12933,6
12934,1
12935,5
12936,0
12937,1
12938,8
12939,0
12940,9
12941,7
12942,9
12943,4
12944,3
12945,2
12946,2
12947,4
12948,0
12949,5
12950,8
12951,2
12952,9
12953,4
12954,4
12955,9
12956,6
12957,5
12958,4
12959,1
12960,0
12961,1
12962,6
12963,2
12964,6
12965,3
12966,9
12967,4
12968,6
12969,9
12970,5
12971,1
12972,2
12973,1
12974,8
12975,5
12976,1
12977,3
12978,5
12979,2
12980,2
12981,6
12982,8
12983,0
12984,7
12985,5
12986,5
12987,7
12988,5
12989,1
12990,2
12991,7
12992,4
12993,6
12994,0
12995,7
12996,0
12997,1
12998,4
12999,8
13000,3
13001,2
13002,1
13003,9
13004,5
13005,1
13006,1
13007,1
13008,7
13009,2
13010,0
13011,9
13012,7
13013,5
13014,3
13015,3
13016,4
13017,1
13018,8
13019,5
13020,5
13021,3
13022,9
13023,6
13024,0
13025,2
13026,1
13027,0
13028,4
13029,2
13030,5
13031,2
13032,5
13033,5
13034,6
13035,0
13036,2
13037,5
13038,6
